time,prcp,pres,snow,tavg,tmax,tmin,tsun,wdir,wpgt,wspd
2017-09-29,0.0,1026.575,,13.05,19.475,8.475,,91.5,,5.4
2017-09-30,0.0,1023.375,,12.025,18.225,6.95,,98.0,,7.3
2017-10-01,0.0,1023.05,,11.675,18.15,6.675,,66.6667,,8.5
2017-10-02,0.0,1024.2,,11.5,19.375,5.325,,149.0,,7.0667
2017-10-03,1.7,1019.625,,12.825,16.7,8.125,,239.0,,5.8333
2017-10-04,0.0,1024.475,,14.225,19.7,10.225,,190.5,,6.0667
2017-10-05,4.7,1015.4,,16.5,20.725,12.225,,219.0,,9.5667
2017-10-06,4.1,1012.45,,12.775,16.45,7.95,,105.25,,9.225
2017-10-07,0.0,1019.25,,10.475,18.025,5.275,,91.0,,5.2333
2017-10-08,0.0,1015.775,,11.575,19.275,5.8,,169.0,,3.9
2017-10-09,3.5,1018.275,,12.025,17.725,6.825,,117.0,,4.5
2017-10-10,0.2,1019.775,,13.675,19.3,10.675,,132.6667,,4.6
2017-10-11,0.0,1022.575,,13.1,19.825,8.3,,205.0,,4.3
2017-10-12,0.0,1023.425,,14.125,22.425,8.225,,254.0,,5.0333
2017-10-13,0.0,1026.3,,13.7,21.575,8.725,,108.0,,2.9333
2017-10-14,0.1,1028.55,,13.175,20.675,8.7,,245.0,,3.6
2017-10-15,0.0,1028.975,,13.475,21.3,9.35,,49.5,,2.9
2017-10-16,0.0,1027.775,,13.95,22.95,8.5,,201.0,,3.1667
2017-10-17,0.0,1025.4,,13.75,21.925,8.1,,115.0,,2.8667
2017-10-18,0.0,1018.925,,14.125,21.825,9.25,,253.0,,5.7333
2017-10-19,0.0,1017.55,,13.1,21.425,7.1,,290.5,,4.1667
2017-10-20,0.0,1018.625,,12.25,19.6,7.075,,288.0,,4.0
2017-10-21,0.0,1019.25,,13.1,19.725,7.825,,234.5,,4.0
2017-10-22,39.4,1014.975,,10.425,13.875,7.65,,307.0,,8.9333
2017-10-23,0.0,1012.2,,10.65,14.525,7.6,,147.5,,8.9
2017-10-24,0.0,1019.6,,12.35,18.775,6.85,,32.0,,9.8333
2017-10-25,0.0,1026.425,,9.9,16.4,4.775,,143.0,,6.2333
2017-10-26,0.0,1025.7,,10.725,18.925,5.4,,255.0,,2.9333
2017-10-27,0.1,1018.0,,11.65,18.05,7.625,,175.0,,6.1667
2017-10-28,0.0,1018.625,,9.25,15.0,4.2,,216.5,,4.5667
2017-10-29,0.0,1005.6,,11.475,16.325,6.5,,203.3333,,14.4
2017-10-30,0.0,1017.5,,8.725,15.65,3.975,,143.5,,8.3667
2017-10-31,0.0,1025.9,,6.55,14.25,0.95,,271.0,,5.6
2017-11-01,0.0,1024.875,,7.85,14.05,1.775,,274.0,,2.8333
2017-11-02,0.0,1018.975,,9.5,14.775,3.725,,257.0,,6.0333
2017-11-03,0.0,1017.875,,10.975,16.125,7.1,,103.5,,4.1333
2017-11-04,0.0,1018.9,,10.325,15.2,6.025,,175.0,,5.7667
2017-11-05,9.5,1012.625,,14.05,18.125,11.075,,170.0,,10.2333
2017-11-06,27.8,1013.3,,8.6,11.35,7.225,,67.3333,,13.6
2017-11-07,16.7,1016.7,,8.25,9.275,7.375,,207.6667,,17.7333
2017-11-08,0.8,1016.9,,8.725,11.525,6.65,,118.5,,7.9
2017-11-09,0.0,1022.15,,8.375,10.25,6.225,,191.3333,,6.3
2017-11-10,0.0,1020.75,,8.8,12.825,5.825,,137.3333,,5.2
2017-11-11,0.0,1014.475,,7.65,11.25,3.8,,296.5,,3.9667
2017-11-12,46.8,1005.925,,9.3,12.625,6.45,,274.5,,6.3333
2017-11-13,12.8,1004.625,51.0,4.45,9.575,2.225,,85.0,,17.7333
2017-11-14,0.0,1020.45,41.0,4.925,8.3,1.75,,163.0,,14.175
2017-11-15,0.0,1026.0,,3.675,6.35,0.75,,87.75,,13.925
2017-11-16,0.0,1024.175,,5.875,7.65,4.575,,85.3333,,15.0
2017-11-17,0.0,1022.225,,6.3,8.1,5.3,,62.0,,12.8
2017-11-18,0.0,1020.025,,5.725,9.225,2.45,,137.0,,10.7
2017-11-19,0.0,1015.55,,2.975,8.175,0.625,,121.0,,4.3
2017-11-20,0.0,1020.0,,3.15,10.625,-0.95,,259.5,,3.4333
2017-11-21,0.0,1017.975,,6.275,11.875,0.6,,285.5,,4.9333
2017-11-22,0.0,1018.2,,9.0,13.475,6.075,,259.5,,7.3
2017-11-23,0.0,1018.3,,8.725,14.2,4.725,,254.5,,8.7
2017-11-24,0.0,1020.5,,7.825,14.675,3.675,,218.0,,4.4667
2017-11-25,26.45,1013.55,,10.2,13.375,5.7,,231.0,,9.8667
2017-11-26,7.45,1018.3,10.0,4.525,8.925,1.95,,113.6667,,12.9667
2017-11-27,0.0,1025.025,,1.675,7.925,-1.95,,123.3333,,5.7333
2017-11-28,2.2,1016.975,,1.925,6.225,-2.675,,226.0,,5.5
2017-11-29,27.3,1007.8,10.0,4.15,5.7,2.025,,153.6667,,6.5667
2017-11-30,12.65,1003.4,41.0,2.175,3.525,1.175,,142.3333,,8.1667
2017-12-01,0.4,1014.5,20.0,2.2,3.45,0.4333,,117.5,,4.8
2017-12-02,0.0,1021.6333,20.0,2.15,4.15,0.6,,43.5,,9.1
2017-12-03,0.0,1023.7667,,0.025,3.3,-2.575,,143.5,,4.95
2017-12-04,0.0,1027.6,,-1.15,2.275,-4.95,,254.0,,6.25
2017-12-05,0.0,1032.9333,,1.125,7.325,-3.325,,219.5,,4.8
2017-12-06,0.0,1031.6,,2.425,8.85,-1.925,,200.0,,3.55
2017-12-07,0.0,1027.3,,3.5,9.025,-1.95,,179.6667,,6.8
2017-12-08,67.0,1014.35,,7.675,10.075,3.2,,258.6667,,11.4
2017-12-09,0.1,,130.0,1.7667,6.8667,-5.75,,146.0,,6.6
2017-12-10,10.25,1010.95,150.0,-0.4,3.9333,-5.9667,,182.0,,17.9
2017-12-11,25.5,999.15,109.0,9.7333,14.6667,2.2333,,165.0,,15.2
2017-12-12,25.2,1006.1333,,12.125,15.175,7.1333,,226.5,,21.35
2017-12-13,5.65,1018.8333,10.0,3.1,7.65,0.4333,,256.0,,7.9
2017-12-14,5.8,1006.2333,,6.4,8.8,2.625,,241.0,,13.5
2017-12-15,14.15,1000.0,,8.0,11.85,3.45,,75.5,,12.25
2017-12-16,10.75,1008.2,10.0,3.125,5.8,0.5,,220.5,,5.5
2017-12-17,0.0,1020.3667,,1.825,4.4,-0.675,,236.0,,4.9
2017-12-18,0.0,1026.2333,,0.475,4.45,-2.475,,264.0,,5.1
2017-12-19,0.0,1033.3,,-1.125,3.025,-4.425,,189.0,,4.15
2017-12-20,0.0,1034.6667,10.0,0.65,3.95,-1.75,,280.0,,3.6
2017-12-21,0.0,1034.7,,0.4,5.1,-3.825,,252.0,,5.35
2017-12-22,0.0,1032.3667,,1.875,6.35,-1.15,,225.0,,3.7
2017-12-23,0.0,1031.1,,1.55,6.625,-1.85,,252.5,,4.3
2017-12-24,0.0,1026.9,,3.15,10.7,-2.7,,256.5,,4.75
2017-12-25,0.0,1024.6,,3.15,9.725,-2.05,,232.5,,4.55
2017-12-26,1.25,1013.9667,,8.175,10.275,4.075,,234.5,,23.75
2017-12-27,24.9,999.0,,8.75,10.375,7.1,,172.0,,11.35
2017-12-28,22.0,992.9333,,5.0,9.325,0.5,,118.5,,10.9
2017-12-29,0.0,1010.6,,2.55,5.925,-1.6,,156.0,,4.85
2017-12-30,0.0,1015.2333,,1.8,4.7,-1.225,,216.5,,8.65
2017-12-31,0.05,1016.9333,,5.2,9.6,-0.125,,269.3333,,11.0333
2018-01-01,25.4,1011.7333,20.0,7.075,10.075,3.3667,,261.6667,,12.5667
2018-01-02,1.0,1012.7667,,3.775,6.85,0.1,,187.6667,,5.9667
2018-01-03,1.15,1009.7333,,3.7,9.6,-0.35,,270.6667,,9.0333
2018-01-04,0.0,1007.8,,3.3,7.65,-0.75,,181.0,,7.25
2018-01-05,4.0,,,7.8667,9.9,3.5667,,240.0,,12.0
2018-01-06,1.45,,,11.5,13.7,8.2,,181.0,,16.1
2018-01-07,0.3,,,10.6333,13.2333,7.7667,,219.0,,14.4
2018-01-08,0.1,1026.75,,7.875,9.85,5.975,,127.3333,,3.1333
2018-01-09,24.0,1024.6333,20.0,8.2,9.3,5.2333,,51.0,,4.2333
2018-01-10,2.25,1015.8667,,6.875,9.475,3.8,,124.0,,3.95
2018-01-11,0.0,1016.0667,,5.575,7.05,3.575,,144.0,,4.8
2018-01-12,0.0,1022.8,,5.6,8.05,1.2,,46.0,,5.2667
2018-01-13,0.0,1025.6667,,4.85,6.275,2.3333,,60.3333,,9.6
2018-01-14,0.05,1026.2,,2.125,2.2667,-0.7,,72.3333,,8.1
2018-01-15,0.5,1025.4667,,1.05,2.925,-1.7667,,107.6667,,4.8333
2018-01-16,1.7,1007.9667,10.0,3.8,7.8,0.475,,280.3333,,9.9333
2018-01-17,0.25,1001.6667,,4.55,7.075,0.3333,,288.6667,,7.4333
2018-01-18,0.0,1011.6,,4.95,10.175,-1.35,,264.6667,,13.5667
2018-01-19,7.2,1009.8667,10.0,5.775,8.625,2.975,,189.0,,8.4
2018-01-20,0.0,1012.9,,3.3,7.275,0.175,,212.0,,9.0
2018-01-21,0.0,1007.2667,,4.75,9.725,-0.3,,107.0,,8.1667
2018-01-22,0.0,1016.5333,,2.675,7.525,-1.125,,126.3333,,5.5667
2018-01-23,0.0,1024.5,,3.7,8.2,-0.075,,161.3333,,3.7
2018-01-24,0.0,1030.7667,,3.65,10.625,-1.55,,189.0,,4.75
2018-01-25,0.0,1024.4667,,4.825,9.475,-0.575,,292.6667,,8.7667
2018-01-26,0.0,1021.0333,,8.625,11.85,3.0,,242.3333,,14.4667
2018-01-27,0.0,1030.7,,4.5,7.225,1.325,,144.3333,,6.7333
2018-01-28,0.0,1035.2667,,4.475,8.725,-0.5,,165.6667,,4.6
2018-01-29,0.0,1030.3333,,4.275,11.875,0.0,,146.6667,,4.2333
2018-01-30,0.25,1026.8667,,6.175,12.2,1.925,,187.5,,6.25
2018-01-31,2.95,1021.1,,4.825,8.4,1.075,,234.0,,10.3
2018-02-01,13.45,1006.3667,,9.075,11.425,6.625,,223.3333,,13.9333
2018-02-02,56.0,1008.85,160.0,2.45,7.5,0.1333,,222.0,,7.85
2018-02-03,13.95,1006.5333,211.0,1.45,2.8,-0.3333,,88.0,,4.95
2018-02-04,0.0,1016.0,180.0,1.8,5.35,-1.375,,248.3333,,4.2667
2018-02-05,0.0,1024.8,150.0,1.5,4.45,-2.9667,,56.3333,,4.0333
2018-02-06,7.45,1019.9,130.0,1.95,4.1,0.25,,73.3333,,4.5333
2018-02-07,11.35,1011.9667,249.0,0.95,2.5,-0.625,,31.5,,9.75
2018-02-08,0.0,1015.3333,211.0,3.175,5.325,1.425,,220.5,,3.65
2018-02-09,0.0,1018.0,170.0,3.125,4.725,0.3333,,71.5,,4.15
2018-02-10,0.0,1016.4333,150.0,2.55,4.175,1.4,,58.0,,5.4333
2018-02-11,0.0,1013.5333,130.0,1.95,6.2,-1.325,,173.3333,,5.2
2018-02-12,4.4,1013.3333,259.0,0.9,2.3,-1.65,,346.0,,5.7
2018-02-13,0.05,1015.3667,201.0,1.425,3.325,-1.4333,,122.0,,8.6
2018-02-14,0.0,1016.8,180.0,0.8,5.2,-3.225,,298.5,,8.0
2018-02-15,0.0,1024.9,180.0,-0.85,5.25,-6.125,,171.3333,,4.5
2018-02-16,0.0,1026.7333,170.0,1.725,5.6,-3.275,,215.0,,6.35
2018-02-17,4.45,,140.0,4.3333,8.5667,0.3667,,174.0,,8.8
2018-02-18,6.8,1024.2,130.0,2.725,4.45,0.3,,43.5,,9.85
2018-02-19,0.3,,130.0,1.6,2.7667,-1.15,,0.0,,10.2
2018-02-20,0.0,1014.0667,130.0,1.1,2.625,-0.25,,207.0,,11.45
2018-02-21,0.05,1015.0333,109.0,1.875,3.325,0.8,,71.0,,10.8333
2018-02-22,2.9,1015.5333,160.0,0.7,1.725,-1.2333,,186.3333,,13.4667
2018-02-23,0.75,1017.2667,140.0,0.875,2.425,-0.9,,65.3333,,8.9
2018-02-24,0.0,1020.1333,140.0,0.025,1.875,-3.7333,,83.6667,,8.5667
2018-02-25,0.0,1023.6333,140.0,-5.45,-2.975,-7.5,,63.0,,14.4333
2018-02-26,0.0,1018.0667,140.0,-7.85,-4.85,-12.0667,,168.0,,14.4333
2018-02-27,0.0,,130.0,-6.0,-4.0,-8.1,,22.0,,13.3
2018-02-28,0.0,1021.9,130.0,-8.675,-2.825,-14.575,,193.0,,4.7667
2018-03-01,1.05,1017.5333,70.0,-7.375,-2.875,-12.95,,77.0,,5.9
2018-03-02,4.35,1003.0,130.0,-3.075,-3.8333,-5.275,,42.0,,5.3
2018-03-03,1.55,1002.8,150.0,-0.6,1.675,-3.0,,92.5,,7.9
2018-03-04,0.25,1008.1667,140.0,2.3,5.325,-0.475,,96.0,,7.5
2018-03-05,10.4,1004.8333,150.0,1.7,3.2,-0.05,,92.0,,8.1
2018-03-06,5.35,996.2667,249.0,1.95,4.75,-0.5,,197.5,,6.1
2018-03-07,1.25,999.9333,170.0,4.775,9.5,0.925,,218.5,,7.0
2018-03-08,0.5,1009.0333,119.0,6.4,11.85,2.475,,189.5,,9.3
2018-03-09,0.0,1013.9667,79.0,7.025,12.15,-0.8,,257.6667,,11.3333
2018-03-10,0.0,1012.2333,71.0,9.2,12.275,5.15,,245.0,,15.6667
2018-03-11,7.6,1008.0333,,8.85,11.3333,5.15,,264.6667,,8.6667
2018-03-12,2.95,1001.2667,,10.65,14.1,7.325,,229.3333,,13.1
2018-03-13,2.0,1006.3333,,9.475,16.0,4.575,,299.3333,,7.1667
2018-03-14,6.0,1011.2333,,8.575,14.025,3.3667,,206.5,,6.25
2018-03-15,5.4,1007.6,,9.325,14.025,5.2,,231.3333,,9.6667
2018-03-16,13.1,1003.2,,8.2,11.2,5.375,,196.5,,6.6
2018-03-17,12.7,1000.5333,,5.65,6.0,3.95,,165.6667,,7.3667
2018-03-18,0.95,1004.4667,,2.35,4.925,-1.4667,,72.0,,12.0
2018-03-19,2.85,1008.4,10.0,-0.225,1.375,-1.775,,76.3333,,10.6
2018-03-20,0.0,1012.6333,,0.45,2.825,-2.8333,,113.6667,,6.1333
2018-03-21,0.0,1022.1,,3.025,6.35,0.25,,51.6667,,14.0333
2018-03-22,0.0,1019.3,,2.225,6.85,-2.675,,66.6667,,10.8
2018-03-23,0.0,1007.1667,,3.125,8.25,-2.025,,94.5,,5.8
2018-03-24,0.0,1006.1333,,5.625,9.85,1.8,,67.0,,5.4
2018-03-25,0.0,1011.3,,4.925,8.3,1.375,,48.5,,4.15
2018-03-26,0.05,1012.1,,6.55,12.5,-0.55,,47.0,,4.3
2018-03-27,0.05,1014.7,,7.5,11.3,4.7,,203.5,,5.65
2018-03-28,0.0,1010.7333,,9.15,15.675,2.2,,245.3333,,8.1
2018-03-29,23.6,1007.5667,,10.675,11.925,9.175,,132.3333,,10.0333
2018-03-30,0.85,1009.6667,,10.875,15.45,7.525,,33.0,,7.2667
2018-03-31,5.3,999.1667,,10.8,13.425,7.5333,,106.3333,,8.2667
2018-04-01,0.25,1002.8333,,10.55,15.65,6.25,,275.0,,8.6
2018-04-02,0.0,,,10.4667,17.0,3.5333,,221.0,,13.2
2018-04-03,0.0,1013.8,,13.3,17.025,9.825,,228.0,,25.85
2018-04-04,5.1,1015.075,,12.375,14.8,10.8,,190.5,,14.8
2018-04-05,15.45,1013.15,,12.4,17.025,8.9,,272.25,,7.35
2018-04-06,0.0,1020.6,,10.95,17.575,4.975,,29.75,,5.35
2018-04-07,0.0,1021.325,,10.15,17.4,4.25,,66.0,,7.95
2018-04-08,0.0,1016.775,,12.7,21.15,5.3,,138.3333,,6.5
2018-04-09,2.55,1011.0,,13.85,22.5,6.425,,198.0,,7.125
2018-04-10,5.15,1009.525,,13.15,16.875,10.15,,159.6667,,9.1
2018-04-11,0.95,1009.9,,13.9,18.4,11.7,,8.0,,2.0
2018-04-12,25.15,1008.725,,12.425,16.25,9.725,,144.6667,,4.7667
2018-04-13,1.0,1012.8,,13.375,17.9,9.825,,147.3333,,9.9333
2018-04-14,0.0,1020.525,,13.725,21.075,5.15,,100.6667,,5.4
2018-04-15,5.0,1014.3,,16.2,21.35,11.75,,93.3333,,10.7667
2018-04-16,9.35,1010.975,,16.675,21.8,13.55,,162.25,,6.525
2018-04-17,0.05,1021.25,,16.325,21.225,12.825,,60.0,,7.5333
2018-04-18,0.0,1028.625,,16.65,22.975,10.3,,64.5,,9.0
2018-04-19,0.0,1028.4,,17.2,25.5,8.75,,188.3333,,6.1
2018-04-20,0.0,1024.375,,18.625,26.4,10.1,,39.6667,,5.8667
2018-04-21,0.0,1020.05,,18.575,26.5,10.2,,123.6667,,6.1667
2018-04-22,0.0,1016.45,,18.175,26.1,10.15,,171.75,,6.175
2018-04-23,0.0,1015.475,,18.0,25.75,11.075,,261.5,,6.175
2018-04-24,0.0,1016.725,,17.825,23.925,11.875,,177.3333,,4.2667
2018-04-25,0.0,1014.1,,18.375,25.25,10.55,,267.5,,8.575
2018-04-26,0.25,1013.675,,16.875,22.925,11.725,,55.75,,7.775
2018-04-27,0.0,1017.05,,15.425,21.575,11.35,,94.5,,8.075
2018-04-28,0.0,1013.9,,17.45,26.35,9.2,,126.3333,,4.5333
2018-04-29,0.1,1011.2,,18.475,26.225,10.9,,230.3333,,4.7667
2018-04-30,0.0,1009.075,,17.975,22.75,13.65,,194.5,,9.8
2018-05-01,0.0,1012.025,,16.275,20.375,10.875,,146.3333,,8.2333
2018-05-02,4.35,1009.475,,18.925,26.125,12.275,,67.6667,,5.9667
2018-05-03,0.0,1006.95,,19.525,25.85,13.325,,49.75,,10.35
2018-05-04,26.75,1011.575,,17.7,21.2,14.8,,218.25,,10.45
2018-05-05,0.0,1016.325,,18.65,22.825,15.025,,186.6667,,12.3333
2018-05-06,0.0,1017.225,,19.15,24.6,14.4,,56.6667,,10.4333
2018-05-07,0.0,1016.15,,18.975,25.05,12.775,,71.75,,7.85
2018-05-08,7.6,1010.25,,17.675,23.95,12.25,,51.3333,,7.7667
2018-05-09,3.05,1007.7,,17.15,23.25,10.975,,151.25,,5.425
2018-05-10,0.0,1009.0,,18.775,24.525,13.625,,284.0,,4.0
2018-05-11,10.3,1015.825,,18.75,23.2,14.55,,56.25,,7.925
2018-05-12,4.65,1014.925,,18.25,25.025,13.575,,140.6667,,5.6
2018-05-13,1.6,1010.75,,18.2,24.225,12.525,,135.3333,,4.9
2018-05-14,11.2,1009.45,,15.85,19.775,13.0,,68.3333,,5.7333
2018-05-15,4.35,1009.9,,13.15,17.3,10.15,,213.25,,8.425
2018-05-16,2.25,1012.45,,14.05,19.875,7.875,,270.25,,6.5
2018-05-17,4.5,1014.3,,15.575,21.05,11.925,,178.5,,6.4
2018-05-18,0.75,1016.375,,16.375,22.525,11.725,,246.0,,4.9
2018-05-19,0.5,1017.2,,16.675,23.075,11.35,,153.75,,6.375
2018-05-20,0.0,1018.3667,,17.85,23.025,13.125,,172.6667,,11.1333
2018-05-21,0.5,1016.1,,18.975,24.05,13.65,,71.3333,,9.8
2018-05-22,10.7,1014.4333,,17.175,22.0,12.475,,167.3333,,4.4667
2018-05-23,0.15,1016.225,,18.75,23.6,13.625,,146.6667,,3.5
2018-05-24,0.0,1016.5333,,20.225,25.325,15.925,,95.0,,5.8
2018-05-25,0.0,1016.575,,20.05,25.35,15.85,,64.3333,,7.7333
2018-05-26,0.0,1019.925,,20.95,26.85,15.6,,55.25,,5.35
2018-05-27,0.15,1019.375,,21.375,27.65,16.0,,94.3333,,4.6333
2018-05-28,0.0,1018.6,,21.925,28.35,15.8,,101.5,,5.075
2018-05-29,4.25,1016.7,,21.55,27.325,17.6,,196.0,,5.3
2018-05-30,0.0,1015.65,,21.35,27.4,16.125,,168.25,,4.65
2018-05-31,0.0,1014.8,,22.525,28.6,16.5,,236.5,,3.95
2018-06-01,0.0,1015.625,,22.1,28.2,17.475,,255.3333,,5.5667
2018-06-02,2.0,1016.625,,21.35,28.35,15.725,,213.3333,,4.8333
2018-06-03,0.0,1015.95,,22.325,28.325,16.0,,121.6667,,4.7
2018-06-04,0.0,1010.65,,22.825,29.225,16.525,,218.3333,,5.1
2018-06-05,14.9,1008.8,,20.375,27.925,16.525,,116.6667,,4.6667
2018-06-06,0.0,1012.375,,21.475,27.425,15.175,,188.6667,,4.5
2018-06-07,0.5,1015.325,,21.3,27.175,17.025,,105.0,,4.2
2018-06-08,5.95,1013.0,,20.625,27.275,16.0,,90.5,,5.35
2018-06-09,3.55,1010.575,,21.425,26.55,16.625,,51.5,,6.3
2018-06-10,0.5,1010.675,,22.9,28.7,17.125,,229.0,,3.4667
2018-06-11,0.0,1009.925,,24.375,30.275,18.175,,205.5,,5.4
2018-06-12,0.85,1006.4,,23.175,29.9,17.825,,242.0,,6.2667
2018-06-13,0.3,1004.875,,19.725,23.6,16.5,,75.3333,,5.9667
2018-06-14,0.0,1010.05,,18.875,22.725,16.6,,82.0,,9.9
2018-06-15,0.0,1012.65,,19.775,24.3,15.775,,78.6667,,9.1
2018-06-16,0.0,1012.875,,21.625,26.8,15.85,,215.3333,,8.7
2018-06-17,0.0,1013.8,,21.425,26.9,16.45,,191.3333,,5.3667
2018-06-18,0.0,1015.825,,23.05,28.175,16.925,,72.25,,7.825
2018-06-19,0.0,1019.725,,23.25,28.7,16.775,,74.3333,,7.4333
2018-06-20,0.0,1020.575,,23.275,29.9,16.625,,86.6667,,5.7
2018-06-21,11.35,1014.4,,24.225,30.7,17.175,,259.3333,,6.3
2018-06-22,19.0,1016.75,,16.3,22.675,12.85,,113.5,,10.05
2018-06-23,0.05,1020.775,,16.675,22.5,10.625,,145.5,,5.8
2018-06-24,3.5,1018.8,,18.0,23.325,13.675,,112.3333,,5.1667
2018-06-25,5.25,1018.8,,16.4,20.65,13.725,,61.5,,6.6
2018-06-26,0.2,1018.65,,18.8,24.5,12.6333,,22.0,,8.65
2018-06-27,1.0,1015.2,,19.3333,23.4667,15.3,,22.5,,11.15
2018-06-28,0.35,1011.2333,,18.45,21.95,15.15,,207.0,,8.4
2018-06-29,0.3,1009.05,,21.125,26.625,16.375,,319.3333,,8.4
2018-06-30,0.05,1010.325,,23.1,29.525,18.375,,203.6667,,7.0667
2018-07-01,5.95,1015.525,,19.15,23.2,15.625,,79.25,,9.225
2018-07-02,0.0,1013.5,,20.5333,25.0,16.7,,95.0,,9.05
2018-07-03,30.8,1013.9,,23.3333,27.0667,19.4,,345.0,,3.35
2018-07-04,0.0,1014.5,,22.9,27.9333,19.3667,,71.0,,4.65
2018-07-05,0.7,1013.1,,23.3333,29.5,17.9667,,337.0,,5.6
2018-07-06,6.6,1011.8,,20.6667,24.6667,17.0333,,33.0,,5.3
2018-07-07,0.5,1016.125,,22.4,27.95,17.225,,99.0,,7.0667
2018-07-08,2.0,1017.325,,20.4,26.825,14.125,,99.3333,,5.5667
2018-07-09,0.0,1016.4,,21.375,26.7,15.375,,303.3333,,5.6
2018-07-10,11.65,1013.4333,,22.0,28.275,14.45,,232.6667,,4.2333
2018-07-11,21.65,1014.05,,17.675,21.275,15.825,,88.3333,,7.8667
2018-07-12,5.55,1016.05,20.0,19.675,24.9,15.65,,127.0,,6.9333
2018-07-13,0.0,1016.0,,22.8,27.2333,18.4333,,22.0,,5.4
2018-07-14,0.75,1016.9667,,22.475,29.375,16.625,,220.3333,,4.1667
2018-07-15,1.95,1015.175,,21.35,25.225,18.05,,161.3333,,6.2667
2018-07-16,0.0,1012.525,,21.025,27.35,16.175,,244.6667,,5.2667
2018-07-17,1.0,1010.675,,22.125,28.175,16.975,,205.0,,7.6667
2018-07-18,0.0,1012.525,,23.075,30.1,15.5,,320.3333,,7.3
2018-07-19,0.0,1013.1667,,23.65,30.7,15.65,,272.3333,,4.7
2018-07-20,0.0,1013.1333,,23.25,29.875,17.125,,237.3333,,4.7
2018-07-21,10.3,1011.2,,22.025,28.45,16.7,,125.0,21.3,5.2
2018-07-22,4.6,1010.075,,21.45,26.475,17.95,,187.6667,17.6,6.4333
2018-07-23,0.0,1011.6333,,20.975,25.475,18.05,,202.0,25.0,9.7667
2018-07-24,0.0,1012.7333,,23.2,29.15,16.975,,198.6667,23.15,7.7333
2018-07-25,4.55,1011.9667,,23.675,30.475,17.1,,27.0,18.5,4.5
2018-07-26,0.7,1012.95,,22.525,29.35,18.1,,97.6667,24.1,8.6667
2018-07-27,0.25,1012.325,,23.45,30.05,17.2,,85.0,18.5,5.1333
2018-07-28,0.0,1010.2667,,24.725,30.95,18.325,,206.3333,17.6,3.7667
2018-07-29,0.0,1012.7,,25.95,32.075,20.025,,184.6667,17.6,4.2
2018-07-30,0.0,1013.925,,26.25,32.7,20.325,,308.3333,18.5,4.1667
2018-07-31,0.0,1014.3333,,27.025,32.85,20.575,,182.3333,19.45,4.4
2018-08-01,3.4,1015.1,,26.225,33.0,20.075,,56.3333,23.15,6.2667
2018-08-02,29.5,1017.1667,,24.35,29.85,20.875,,213.6667,24.1,8.3
2018-08-03,0.0,1017.4333,,25.375,31.85,20.725,,101.3333,23.15,7.1
2018-08-04,0.0,1016.25,,25.775,32.175,19.525,,97.0,21.3,6.0667
2018-08-05,1.0,1015.5333,,25.425,32.25,19.425,,139.0,19.45,7.0333
2018-08-06,0.0,1016.1,,26.175,31.75,20.075,,93.6667,17.6,4.9333
2018-08-07,0.0,1014.5,,26.6667,32.6333,21.0333,,259.0,19.45,6.7
2018-08-08,0.0,1014.125,,26.075,33.025,19.725,,103.0,20.35,6.45
2018-08-09,0.0,1015.2,,26.425,33.05,19.925,,227.0,19.45,5.1
2018-08-10,0.0,1017.775,,25.125,31.3,20.125,,165.3333,20.4,6.0333
2018-08-11,0.0,1019.5,,23.75,28.825,20.9,,60.75,25.95,7.125
2018-08-12,0.0,1018.2,,23.85,29.25,19.05,,121.75,28.7,6.25
2018-08-13,27.75,1011.8,,24.425,31.025,17.375,,265.0,23.15,6.5333
2018-08-14,12.2,1011.95,,20.65,24.45,18.025,,79.0,20.35,6.1667
2018-08-15,1.5,1016.1333,,22.425,27.7,17.225,,113.3333,22.25,6.1
2018-08-16,0.0,1016.9,,22.425,28.25,16.15,,65.0,22.25,6.6
2018-08-17,0.0,1015.125,,22.6,29.3,15.975,,123.0,21.3,5.3667
2018-08-18,0.0,1016.975,,24.125,31.225,17.175,,62.6667,19.45,5.1
2018-08-19,0.0,1018.05,,24.725,31.7,18.275,,82.3333,22.25,6.8333
2018-08-20,0.0,1016.075,,25.0,32.375,18.15,,146.0,22.2,5.5667
2018-08-21,0.0,1016.0667,,25.7,32.5667,19.5,,35.0,19.45,4.9
2018-08-22,1.0,1016.75,,24.875,32.25,18.925,,72.6667,23.15,6.0
2018-08-23,0.0,1013.7,,25.175,32.175,18.85,,116.3333,19.45,4.7667
2018-08-24,10.8,1010.375,,22.375,30.675,18.275,,200.3333,16.65,4.8333
2018-08-25,47.6,1010.175,,18.725,21.65,16.675,,46.25,26.85,7.8
2018-08-26,23.4,1012.725,51.0,13.825,16.85,12.125,,211.6667,36.1,15.3667
2018-08-27,0.0,1016.475,,17.325,23.85,11.075,,82.25,21.3,6.625
2018-08-28,0.0,1018.6,,19.75,27.075,13.0,,121.0,19.45,5.2667
2018-08-29,0.0,1016.7333,,20.375,27.65,13.875,,145.0,24.1,6.1333
2018-08-30,2.6,1015.875,,20.325,27.575,14.025,,196.0,17.6,4.6667
2018-08-31,5.5,1017.55,,19.675,23.225,17.325,,86.75,26.85,7.275
2018-09-01,12.55,1016.025,,18.4,20.075,17.25,,85.6667,27.75,10.5333
