,datetime,temperature_2m,precipitation,surface_pressure,snowfall,shortwave_radiation,winddirection_10m,windgusts_10m,windspeed_10m
4530,2016-02-16 18:00:00,6.18,1.1,1002.92,0.0,23.4,55.4,36.76,16.56
4531,2016-02-16 19:00:00,5.0,1.24,1003.1,0.0,1.0,53.8,42.26,16.78
4532,2016-02-16 20:00:00,4.14,1.14,1003.3,0.042,0.0,52.0,42.5,17.14
4533,2016-02-16 21:00:00,3.86,0.74,1003.2,0.0,0.0,48.2,40.38,17.88
4534,2016-02-16 22:00:00,3.66,0.92,1002.98,0.014,0.0,46.6,43.12,18.1
4535,2016-02-16 23:00:00,3.46,1.02,1002.64,0.056,0.0,45.4,42.92,18.32
4536,2016-02-17 00:00:00,3.3,1.02,1002.48,0.07,0.0,45.0,41.06,17.3
4537,2016-02-17 01:00:00,3.06,0.86,1001.38,0.084,0.0,45.0,40.1,18.26
4538,2016-02-17 02:00:00,3.0,0.7,1001.06,0.098,0.0,46.2,39.36,17.1
4539,2016-02-17 03:00:00,2.64,0.68,1000.26,0.112,0.0,48.4,39.44,16.52
4540,2016-02-17 04:00:00,2.6,0.62,999.62,0.084,0.0,52.4,38.74,15.76
4541,2016-02-17 05:00:00,2.58,0.6,998.6,0.084,0.0,54.4,36.52,15.08
4542,2016-02-17 06:00:00,2.56,0.68,998.04,0.07,0.0,58.2,34.48,14.3
4543,2016-02-17 07:00:00,2.44,1.1,998.0,0.056,0.0,57.8,34.4,12.8
4544,2016-02-17 08:00:00,2.42,1.18,997.86,0.07,0.0,53.0,33.86,11.86
4545,2016-02-17 09:00:00,2.56,0.98,997.88,0.224,8.2,48.6,36.52,11.4
4546,2016-02-17 10:00:00,2.76,0.82,997.78,0.224,34.0,50.6,33.56,10.08
4547,2016-02-17 11:00:00,3.26,0.54,997.26,0.084,77.2,49.4,34.76,8.68
4548,2016-02-17 12:00:00,3.84,0.4,997.46,0.0,104.2,58.6,29.0,7.86
4549,2016-02-17 13:00:00,4.56,0.12,996.84,0.0,147.2,67.4,24.12,7.46
4550,2016-02-17 14:00:00,5.26,0.02,996.38,0.0,180.0,100.4,19.3,6.0
4551,2016-02-17 15:00:00,5.72,0.0,996.06,0.0,149.0,131.4,15.34,5.98
4552,2016-02-17 16:00:00,6.24,0.0,996.02,0.0,162.2,153.0,15.18,6.26
4553,2016-02-17 17:00:00,6.46,0.0,995.72,0.0,97.4,160.4,14.34,5.28
4554,2016-02-17 18:00:00,6.28,0.0,995.52,0.0,42.4,154.4,12.18,3.92
4555,2016-02-17 19:00:00,5.72,0.0,995.28,0.0,2.8,167.0,10.02,3.24
4556,2016-02-17 20:00:00,5.16,0.06,995.46,0.0,0.0,208.6,10.5,4.38
4557,2016-02-17 21:00:00,4.16,0.1,995.26,0.0,0.0,201.8,13.02,5.94
4558,2016-02-17 22:00:00,4.14,0.06,995.18,0.0,0.0,195.4,13.76,4.96
4559,2016-02-17 23:00:00,3.94,0.02,994.92,0.0,0.0,183.4,11.96,4.26
4560,2016-02-18 00:00:00,3.58,0.0,994.82,0.0,0.0,179.2,11.08,4.24
4561,2016-02-18 01:00:00,3.32,0.0,994.36,0.0,0.0,204.2,11.88,3.62
4562,2016-02-18 02:00:00,3.32,0.12,994.06,0.0,0.0,195.8,12.6,3.96
4563,2016-02-18 03:00:00,3.3,0.38,993.82,0.0,0.0,118.6,12.24,3.64
4564,2016-02-18 04:00:00,3.24,0.3,993.44,0.0,0.0,97.8,12.74,3.88
4565,2016-02-18 05:00:00,2.88,0.38,992.62,0.0,0.0,212.0,12.6,4.66
4566,2016-02-18 06:00:00,3.02,0.6,991.92,0.0,0.0,218.6,12.52,3.86
4567,2016-02-18 07:00:00,3.16,0.76,991.92,0.0,0.0,88.6,8.88,3.08
4568,2016-02-18 08:00:00,3.22,0.58,991.3,0.0,0.0,81.2,8.56,3.88
4569,2016-02-18 09:00:00,3.6,0.44,991.52,0.0,15.0,161.8,13.24,3.26
4570,2016-02-18 10:00:00,4.86,0.36,991.6,0.0,52.0,172.4,12.9,3.06
4571,2016-02-18 11:00:00,5.92,0.48,991.68,0.0,87.8,153.6,14.02,3.24
4572,2016-02-18 12:00:00,6.3,0.5,991.52,0.0,123.0,179.6,14.96,4.4
4573,2016-02-18 13:00:00,7.08,0.44,990.86,0.0,122.0,159.2,14.34,4.7
4574,2016-02-18 14:00:00,7.34,0.44,990.06,0.0,108.6,80.2,14.4,5.66
4575,2016-02-18 15:00:00,7.42,0.48,989.1,0.0,111.6,83.2,16.06,5.8
4576,2016-02-18 16:00:00,7.42,0.58,988.76,0.0,88.0,153.8,16.78,5.8
4577,2016-02-18 17:00:00,7.36,0.88,988.34,0.0,55.2,93.6,15.26,4.58
4578,2016-02-18 18:00:00,6.86,1.0,988.02,0.0,19.4,109.2,12.38,4.16
4579,2016-02-18 19:00:00,6.36,1.24,988.12,0.0,1.6,164.0,11.72,4.38
4580,2016-02-18 20:00:00,5.96,1.22,988.04,0.0,0.0,216.6,11.6,4.66
4581,2016-02-18 21:00:00,5.46,1.26,988.08,0.0,0.0,275.2,11.74,4.58
4582,2016-02-18 22:00:00,5.42,0.86,987.96,0.0,0.0,264.8,11.16,4.52
4583,2016-02-18 23:00:00,5.3,0.84,987.86,0.0,0.0,320.0,10.72,4.9
4584,2016-02-19 00:00:00,5.28,0.82,987.78,0.0,0.0,291.8,11.46,4.12
4585,2016-02-19 01:00:00,5.28,0.84,987.76,0.0,0.0,295.8,12.32,3.98
4586,2016-02-19 02:00:00,5.06,0.86,987.94,0.0,0.0,296.6,12.74,4.22
4587,2016-02-19 03:00:00,5.28,0.92,987.86,0.0,0.0,286.4,13.1,4.46
4588,2016-02-19 04:00:00,5.16,0.9,988.04,0.0,0.0,285.0,12.82,4.12
4589,2016-02-19 05:00:00,5.1,0.76,988.02,0.0,0.0,267.8,12.58,3.58
4590,2016-02-19 06:00:00,4.96,0.54,988.28,0.0,0.0,254.2,12.16,3.14
4591,2016-02-19 07:00:00,4.96,0.32,988.62,0.0,0.0,250.8,11.88,3.26
4592,2016-02-19 08:00:00,4.84,0.26,989.32,0.0,0.0,222.6,10.5,2.88
4593,2016-02-19 09:00:00,5.28,0.38,990.26,0.0,13.0,209.4,8.36,3.42
4594,2016-02-19 10:00:00,6.08,0.34,991.1,0.0,53.4,137.0,10.14,4.18
4595,2016-02-19 11:00:00,7.24,0.38,991.7,0.0,121.0,199.2,12.68,4.36
4596,2016-02-19 12:00:00,7.32,0.42,992.08,0.0,164.4,185.6,14.76,5.7
4597,2016-02-19 13:00:00,7.58,0.48,992.46,0.0,203.8,184.2,19.22,6.18
4598,2016-02-19 14:00:00,7.6,0.56,992.76,0.0,210.4,161.6,19.78,6.1
4599,2016-02-19 15:00:00,7.3,0.5,992.84,0.0,175.6,140.0,19.96,6.64
4600,2016-02-19 16:00:00,7.12,0.54,993.4,0.0,150.6,127.4,19.02,6.66
4601,2016-02-19 17:00:00,6.82,0.48,993.76,0.0,102.2,115.8,18.0,6.78
4602,2016-02-19 18:00:00,6.3,0.4,994.08,0.0,48.2,110.2,14.24,6.44
4603,2016-02-19 19:00:00,5.82,0.34,994.76,0.0,5.0,110.2,11.8,6.04
4604,2016-02-19 20:00:00,5.14,0.22,995.36,0.0,0.0,112.4,11.66,5.96
4605,2016-02-19 21:00:00,4.88,0.44,995.66,0.0,0.0,112.6,14.48,5.88
4606,2016-02-19 22:00:00,4.78,0.28,995.98,0.0,0.0,103.4,13.78,5.46
4607,2016-02-19 23:00:00,4.62,0.32,996.4,0.0,0.0,95.0,12.94,5.18
4608,2016-02-20 00:00:00,4.32,0.46,996.08,0.0,0.0,122.8,12.42,5.78
4609,2016-02-20 01:00:00,4.02,0.58,996.48,0.0,0.0,122.6,12.46,5.74
4610,2016-02-20 02:00:00,3.58,0.52,996.66,0.0,0.0,114.2,12.68,5.92
4611,2016-02-20 03:00:00,3.26,0.38,996.76,0.0,0.0,110.6,12.32,5.12
4612,2016-02-20 04:00:00,2.56,0.34,996.82,0.0,0.0,202.4,13.68,4.82
4613,2016-02-20 05:00:00,3.0,0.26,997.26,0.0,0.0,198.4,13.46,5.24
4614,2016-02-20 06:00:00,2.9,0.12,997.56,0.0,0.0,219.0,13.68,5.02
4615,2016-02-20 07:00:00,2.62,0.06,997.7,0.0,0.0,219.4,13.18,4.86
4616,2016-02-20 08:00:00,1.5,0.04,998.6,0.0,0.0,215.8,12.18,4.7
4617,2016-02-20 09:00:00,2.18,0.06,999.44,0.0,33.6,212.2,15.06,4.48
4618,2016-02-20 10:00:00,4.26,0.02,1000.16,0.0,123.2,147.8,14.04,4.2
4619,2016-02-20 11:00:00,5.68,0.06,1000.84,0.0,216.0,172.0,16.62,5.22
4620,2016-02-20 12:00:00,6.88,0.06,1001.24,0.0,325.4,119.4,19.58,6.64
4621,2016-02-20 13:00:00,7.86,0.0,1000.8,0.0,425.2,131.8,23.52,7.42
4622,2016-02-20 14:00:00,8.36,0.0,1000.62,0.0,425.2,140.6,23.18,7.84
4623,2016-02-20 15:00:00,8.52,0.0,999.74,0.0,382.6,145.4,22.1,7.42
4624,2016-02-20 16:00:00,8.92,0.0,999.14,0.0,320.2,205.4,23.16,9.56
4625,2016-02-20 17:00:00,8.6,0.0,998.78,0.0,193.6,215.8,24.6,10.94
4626,2016-02-20 18:00:00,7.86,0.0,998.54,0.0,82.8,210.8,23.6,9.04
4627,2016-02-20 19:00:00,6.56,0.0,998.18,0.0,7.8,207.6,20.9,8.48
4628,2016-02-20 20:00:00,5.64,0.0,997.76,0.0,0.0,203.0,20.74,8.4
4629,2016-02-20 21:00:00,5.14,0.0,997.46,0.0,0.0,203.4,21.02,8.38
4630,2016-02-20 22:00:00,4.86,0.0,997.24,0.0,0.0,208.6,21.3,8.72
4631,2016-02-20 23:00:00,4.52,0.0,996.56,0.0,0.0,213.0,22.88,9.36
4632,2016-02-21 00:00:00,4.46,0.0,996.14,0.0,0.0,221.8,23.9,11.96
4633,2016-02-21 01:00:00,4.34,0.0,995.42,0.0,0.0,225.6,23.82,10.8
4634,2016-02-21 02:00:00,4.4,0.0,995.7,0.0,0.0,225.8,23.74,10.34
4635,2016-02-21 03:00:00,3.96,0.0,994.7,0.0,0.0,228.2,23.9,11.18
4636,2016-02-21 04:00:00,3.96,0.0,994.84,0.0,0.0,237.0,23.98,11.12
4637,2016-02-21 05:00:00,3.82,0.0,994.62,0.0,0.0,232.8,23.62,11.1
4638,2016-02-21 06:00:00,3.64,0.0,994.1,0.0,0.0,231.4,23.2,10.5
4639,2016-02-21 07:00:00,3.26,0.0,994.06,0.0,0.0,234.6,22.6,9.64
4640,2016-02-21 08:00:00,2.9,0.0,994.22,0.0,0.0,234.2,21.68,9.66
4641,2016-02-21 09:00:00,3.9,0.0,994.42,0.0,41.8,232.8,26.06,10.72
4642,2016-02-21 10:00:00,5.66,0.0,994.9,0.0,142.0,237.8,26.42,10.14
4643,2016-02-21 11:00:00,7.42,0.0,995.02,0.0,226.6,238.2,29.6,12.06
4644,2016-02-21 12:00:00,8.88,0.0,994.92,0.0,287.0,237.8,32.74,12.88
4645,2016-02-21 13:00:00,10.1,0.0,994.58,0.0,335.2,236.0,34.48,14.3
4646,2016-02-21 14:00:00,10.86,0.0,994.08,0.0,362.6,236.6,34.86,14.6
4647,2016-02-21 15:00:00,11.28,0.0,993.8,0.0,335.4,236.6,34.48,15.3
4648,2016-02-21 16:00:00,11.3,0.0,993.5,0.0,268.8,238.2,33.14,14.7
4649,2016-02-21 17:00:00,10.66,0.0,993.34,0.0,170.4,234.6,28.88,13.38
4650,2016-02-21 18:00:00,9.76,0.0,993.3,0.0,85.8,235.2,24.78,12.32
4651,2016-02-21 19:00:00,8.44,0.0,993.5,0.0,8.6,233.8,22.1,10.92
4652,2016-02-21 20:00:00,7.48,0.0,993.74,0.0,0.0,229.2,21.16,10.38
4653,2016-02-21 21:00:00,6.86,0.0,993.82,0.0,0.0,225.4,23.76,10.8
4654,2016-02-21 22:00:00,6.04,0.0,994.04,0.0,0.0,222.8,24.8,11.54
4655,2016-02-21 23:00:00,5.62,0.0,994.08,0.0,0.0,224.0,26.36,11.9
4656,2016-02-22 00:00:00,5.4,0.0,994.22,0.0,0.0,220.6,27.08,12.6
4657,2016-02-22 01:00:00,5.26,0.0,993.64,0.0,0.0,218.8,28.58,13.48
4658,2016-02-22 02:00:00,5.34,0.0,993.42,0.0,0.0,224.4,29.88,13.88
4659,2016-02-22 03:00:00,5.36,0.0,993.0,0.0,0.0,229.0,29.46,13.2
4660,2016-02-22 04:00:00,5.36,0.0,992.8,0.0,0.0,225.0,28.82,13.32
4661,2016-02-22 05:00:00,5.44,0.0,992.52,0.0,0.0,225.4,30.1,13.94
4662,2016-02-22 06:00:00,5.52,0.0,991.96,0.0,0.0,227.4,30.46,14.48
4663,2016-02-22 07:00:00,5.5,0.0,991.44,0.0,0.0,226.8,30.12,13.72
4664,2016-02-22 08:00:00,5.44,0.0,991.42,0.0,0.0,225.2,29.38,13.84
4665,2016-02-22 09:00:00,6.54,0.0,991.46,0.0,44.8,229.0,33.26,14.6
4666,2016-02-22 10:00:00,7.94,0.0,991.88,0.0,136.6,232.0,34.84,14.04
4667,2016-02-22 11:00:00,9.44,0.0,992.16,0.0,246.4,236.6,38.08,16.4
4668,2016-02-22 12:00:00,10.54,0.0,991.88,0.0,322.2,236.8,42.84,15.62
4669,2016-02-22 13:00:00,11.2,0.0,991.64,0.0,335.6,233.8,43.68,16.84
4670,2016-02-22 14:00:00,11.68,0.0,991.14,0.0,357.4,233.0,43.84,17.28
4671,2016-02-22 15:00:00,11.5,0.0,990.44,0.0,274.6,229.6,42.64,17.5
4672,2016-02-22 16:00:00,11.42,0.0,990.4,0.0,250.0,230.8,42.98,18.18
4673,2016-02-22 17:00:00,11.0,0.0,990.28,0.0,211.0,229.6,42.26,17.42
4674,2016-02-22 18:00:00,10.12,0.0,989.96,0.0,94.2,224.4,39.24,18.28
4675,2016-02-22 19:00:00,9.02,0.0,989.72,0.0,8.6,226.8,37.28,16.9
4676,2016-02-22 20:00:00,8.26,0.0,989.6,0.0,0.0,227.4,34.36,15.62
4677,2016-02-22 21:00:00,8.34,0.0,989.68,0.0,0.0,228.8,38.0,16.58
4678,2016-02-22 22:00:00,8.06,0.0,989.7,0.0,0.0,233.8,40.02,16.96
4679,2016-02-22 23:00:00,7.98,0.0,989.9,0.0,0.0,237.4,39.88,16.64
4680,2016-02-23 00:00:00,8.08,0.0,988.62,0.0,0.0,228.6,38.08,16.72
4681,2016-02-23 01:00:00,8.1,0.0,988.42,0.0,0.0,228.4,35.94,18.22
4682,2016-02-23 02:00:00,8.16,0.06,988.22,0.0,0.0,229.4,34.4,17.02
4683,2016-02-23 03:00:00,8.66,0.12,987.66,0.0,0.0,229.2,32.84,14.92
4684,2016-02-23 04:00:00,8.58,0.1,987.12,0.0,0.0,224.6,30.82,13.18
4685,2016-02-23 05:00:00,8.44,0.12,986.8,0.0,0.0,220.8,30.08,13.74
4686,2016-02-23 06:00:00,8.18,0.16,986.78,0.0,0.0,220.8,29.0,14.36
4687,2016-02-23 07:00:00,8.1,0.24,986.56,0.0,0.0,217.2,27.72,14.14
4688,2016-02-23 08:00:00,8.18,0.16,986.22,0.0,0.0,217.8,27.72,12.98
4689,2016-02-23 09:00:00,9.36,0.16,986.54,0.0,21.2,220.4,32.32,11.94
4690,2016-02-23 10:00:00,9.82,0.08,986.44,0.0,62.6,221.6,29.88,11.3
4691,2016-02-23 11:00:00,10.72,0.02,986.44,0.0,131.4,222.4,29.94,11.8
4692,2016-02-23 12:00:00,11.3,0.0,986.18,0.0,187.4,205.6,32.18,9.9
4693,2016-02-23 13:00:00,11.72,0.02,985.84,0.0,210.2,237.0,36.56,14.66
4694,2016-02-23 14:00:00,11.58,0.18,985.28,0.0,217.2,243.2,39.54,14.24
4695,2016-02-23 15:00:00,11.9,0.02,984.46,0.0,241.2,240.6,39.18,14.6
4696,2016-02-23 16:00:00,11.76,0.08,983.96,0.0,180.8,238.8,34.84,13.74
4697,2016-02-23 17:00:00,11.82,0.1,983.94,0.0,169.2,236.4,29.88,11.66
4698,2016-02-23 18:00:00,11.22,0.0,983.78,0.0,83.0,229.2,24.28,9.58
4699,2016-02-23 19:00:00,10.4,0.0,983.66,0.0,7.6,211.2,16.84,9.32
4700,2016-02-23 20:00:00,9.62,0.02,983.6,0.0,0.0,210.4,14.82,9.42
4701,2016-02-23 21:00:00,9.32,0.02,983.54,0.0,0.0,217.0,22.32,9.46
4702,2016-02-23 22:00:00,9.0,0.04,983.56,0.0,0.0,224.8,22.04,8.74
4703,2016-02-23 23:00:00,8.6,0.06,983.96,0.0,0.0,234.2,21.88,7.78
4704,2016-02-24 00:00:00,8.46,0.2,983.68,0.0,0.0,242.8,20.88,8.0
4705,2016-02-24 01:00:00,7.5,0.26,984.68,0.0,0.0,263.0,22.9,8.4
4706,2016-02-24 02:00:00,6.96,0.54,985.16,0.0,0.0,214.2,22.76,7.7
4707,2016-02-24 03:00:00,7.0,0.56,986.26,0.0,0.0,157.2,27.42,8.16
4708,2016-02-24 04:00:00,6.26,1.12,987.12,0.0,0.0,39.4,36.34,11.2
4709,2016-02-24 05:00:00,5.22,1.06,988.24,0.0,0.0,59.8,38.22,10.66
4710,2016-02-24 06:00:00,4.5,0.8,989.54,0.014,0.0,74.0,25.58,9.68
4711,2016-02-24 07:00:00,3.84,0.48,990.76,0.0,0.0,91.8,23.68,10.08
4712,2016-02-24 08:00:00,3.64,0.42,991.84,0.0,0.0,106.2,23.52,11.2
4713,2016-02-24 09:00:00,4.36,0.14,993.08,0.0,24.0,115.2,25.92,11.08
4714,2016-02-24 10:00:00,4.98,0.1,993.72,0.0,86.0,113.8,25.84,10.44
4715,2016-02-24 11:00:00,5.76,0.1,994.0,0.0,216.0,98.0,27.8,10.68
4716,2016-02-24 12:00:00,6.8,0.02,993.98,0.0,360.0,163.8,29.6,9.66
4717,2016-02-24 13:00:00,7.82,0.0,993.88,0.0,450.6,159.6,29.8,9.76
4718,2016-02-24 14:00:00,8.42,0.0,992.88,0.0,476.6,90.6,28.52,9.08
4719,2016-02-24 15:00:00,8.74,0.0,992.4,0.0,432.0,99.2,25.94,8.48
4720,2016-02-24 16:00:00,8.76,0.0,992.2,0.0,342.8,111.6,23.18,8.0
4721,2016-02-24 17:00:00,8.54,0.0,992.04,0.0,244.8,122.8,19.8,7.94
4722,2016-02-24 18:00:00,7.96,0.0,991.84,0.0,109.6,130.6,16.64,6.24
4723,2016-02-24 19:00:00,6.7,0.0,991.96,0.0,12.4,140.0,12.96,5.72
4724,2016-02-24 20:00:00,5.28,0.0,992.0,0.0,0.0,143.8,12.9,6.4
4725,2016-02-24 21:00:00,4.24,0.0,991.9,0.0,0.0,151.6,16.08,6.66
4726,2016-02-24 22:00:00,4.06,0.0,991.88,0.0,0.0,154.4,14.1,6.8
4727,2016-02-24 23:00:00,4.02,0.0,991.8,0.0,0.0,159.0,13.3,6.2
4728,2016-02-25 00:00:00,3.58,0.0,991.46,0.0,0.0,160.0,12.08,7.32
4729,2016-02-25 01:00:00,3.26,0.0,991.2,0.0,0.0,156.2,11.58,7.96
4730,2016-02-25 02:00:00,3.06,0.0,990.86,0.0,0.0,154.6,11.32,7.44
4731,2016-02-25 03:00:00,2.52,0.0,990.14,0.0,0.0,148.6,11.22,6.24
4732,2016-02-25 04:00:00,2.3,0.0,989.36,0.0,0.0,155.0,10.46,5.52
4733,2016-02-25 05:00:00,2.3,0.06,988.98,0.0,0.0,167.0,10.96,4.52
4734,2016-02-25 06:00:00,2.22,0.08,988.7,0.0,0.0,192.0,13.24,5.34
4735,2016-02-25 07:00:00,2.14,0.24,988.28,0.056,0.0,186.0,17.22,6.38
4736,2016-02-25 08:00:00,1.82,0.58,987.96,0.196,0.6,173.4,19.08,6.72
4737,2016-02-25 09:00:00,2.1,0.48,987.96,0.14,23.4,172.0,18.96,7.26
4738,2016-02-25 10:00:00,3.22,0.16,987.52,0.028,88.4,165.8,21.74,7.14
4739,2016-02-25 11:00:00,4.08,0.18,987.16,0.028,128.6,168.4,19.66,8.06
4740,2016-02-25 12:00:00,5.16,0.02,986.92,0.0,211.0,164.6,20.86,7.1
4741,2016-02-25 13:00:00,6.14,0.06,986.28,0.0,247.2,166.6,21.26,9.34
4742,2016-02-25 14:00:00,6.74,0.0,985.58,0.0,218.6,183.0,20.52,10.44
4743,2016-02-25 15:00:00,7.46,0.04,984.48,0.0,218.2,198.4,19.94,10.98
4744,2016-02-25 16:00:00,8.14,0.12,983.96,0.0,237.0,206.6,19.58,9.22
4745,2016-02-25 17:00:00,8.3,0.08,983.84,0.0,167.6,224.0,17.92,7.48
4746,2016-02-25 18:00:00,7.88,0.06,983.96,0.0,62.8,201.2,14.54,5.84
4747,2016-02-25 19:00:00,7.22,0.0,984.14,0.0,8.0,187.8,10.24,5.42
4748,2016-02-25 20:00:00,6.44,0.04,984.62,0.0,0.0,113.6,11.52,5.04
4749,2016-02-25 21:00:00,5.9,0.1,984.8,0.0,0.0,114.4,13.84,4.28
4750,2016-02-25 22:00:00,5.48,0.18,985.14,0.0,0.0,71.0,13.52,4.24
4751,2016-02-25 23:00:00,4.98,0.28,985.48,0.0,0.0,47.6,13.8,5.08
4752,2016-02-26 00:00:00,4.56,0.5,985.48,0.0,0.0,116.4,17.72,8.12
4753,2016-02-26 01:00:00,4.18,0.78,985.8,0.0,0.0,47.0,21.8,10.64
4754,2016-02-26 02:00:00,4.2,0.94,986.34,0.0,0.0,55.2,26.66,11.94
4755,2016-02-26 03:00:00,3.9,0.72,986.8,0.042,0.0,57.2,26.64,11.52
4756,2016-02-26 04:00:00,3.78,0.54,986.92,0.084,0.0,55.6,24.7,10.1
4757,2016-02-26 05:00:00,3.42,0.46,987.32,0.084,0.0,59.2,25.12,9.58
4758,2016-02-26 06:00:00,3.04,0.34,987.62,0.084,0.0,70.0,25.06,9.36
4759,2016-02-26 07:00:00,2.74,0.26,987.98,0.07,0.0,73.2,24.96,9.26
4760,2016-02-26 08:00:00,2.6,0.2,988.38,0.07,0.4,78.0,24.46,9.42
4761,2016-02-26 09:00:00,2.82,0.08,988.92,0.028,33.0,83.0,23.6,9.6
4762,2016-02-26 10:00:00,3.42,0.02,989.62,0.014,104.0,83.4,24.88,10.8
4763,2016-02-26 11:00:00,3.94,0.0,989.72,0.0,238.8,83.2,29.82,11.5
4764,2016-02-26 12:00:00,4.76,0.0,989.88,0.0,295.4,80.8,31.82,12.28
4765,2016-02-26 13:00:00,5.66,0.0,989.76,0.0,374.0,83.4,32.24,11.58
4766,2016-02-26 14:00:00,6.24,0.0,989.38,0.0,363.8,87.6,31.3,11.46
4767,2016-02-26 15:00:00,6.72,0.0,988.9,0.0,391.8,95.8,29.02,10.68
4768,2016-02-26 16:00:00,6.84,0.0,988.74,0.0,307.2,103.8,26.62,10.02
4769,2016-02-26 17:00:00,6.7,0.0,988.44,0.0,212.6,111.2,23.76,9.58
4770,2016-02-26 18:00:00,6.3,0.0,988.18,0.0,98.2,112.0,20.52,8.54
4771,2016-02-26 19:00:00,5.54,0.0,988.24,0.0,13.6,110.4,15.46,7.1
4772,2016-02-26 20:00:00,4.52,0.0,988.52,0.0,0.0,106.0,14.32,7.04
4773,2016-02-26 21:00:00,3.3,0.0,988.28,0.0,0.0,105.0,15.76,6.68
4774,2016-02-26 22:00:00,2.6,0.0,988.28,0.0,0.0,110.0,14.18,6.56
4775,2016-02-26 23:00:00,2.5,0.0,988.18,0.0,0.0,116.0,13.66,5.56
4776,2016-02-27 00:00:00,2.2,0.0,988.26,0.0,0.0,129.6,12.7,7.22
4777,2016-02-27 01:00:00,1.76,0.0,987.94,0.0,0.0,119.4,11.6,7.24
4778,2016-02-27 02:00:00,1.24,0.0,987.56,0.0,0.0,118.2,11.88,7.56
4779,2016-02-27 03:00:00,0.62,0.06,987.44,0.0,0.0,122.8,12.38,7.62
4780,2016-02-27 04:00:00,0.44,0.08,987.12,0.0,0.0,113.0,11.86,7.02
4781,2016-02-27 05:00:00,0.26,0.12,986.9,0.0,0.0,107.4,12.1,6.36
4782,2016-02-27 06:00:00,0.24,0.1,986.86,0.0,0.0,106.0,12.58,6.28
4783,2016-02-27 07:00:00,0.38,0.0,986.94,0.0,0.0,100.6,12.76,5.88
4784,2016-02-27 08:00:00,0.58,0.1,987.24,0.0,1.0,91.4,12.24,5.92
4785,2016-02-27 09:00:00,1.24,0.16,987.82,0.014,44.2,90.8,14.32,6.5
4786,2016-02-27 10:00:00,2.02,0.06,988.2,0.014,107.8,103.8,16.96,7.08
4787,2016-02-27 11:00:00,2.86,0.06,988.34,0.028,199.2,106.4,20.24,8.32
4788,2016-02-27 12:00:00,3.52,0.06,988.46,0.028,246.2,112.2,21.46,8.28
4789,2016-02-27 13:00:00,4.52,0.02,988.38,0.014,329.8,112.0,21.6,8.34
4790,2016-02-27 14:00:00,5.54,0.0,987.96,0.0,345.2,120.4,21.44,8.66
4791,2016-02-27 15:00:00,6.14,0.08,987.68,0.0,293.4,129.0,21.52,9.4
4792,2016-02-27 16:00:00,6.66,0.02,987.34,0.0,248.4,130.8,22.52,9.64
4793,2016-02-27 17:00:00,6.66,0.02,987.18,0.0,170.4,125.0,23.32,9.16
4794,2016-02-27 18:00:00,6.14,0.0,987.26,0.0,65.8,115.0,22.82,8.02
4795,2016-02-27 19:00:00,5.44,0.0,987.24,0.0,10.8,153.4,18.94,7.66
4796,2016-02-27 20:00:00,4.94,0.06,987.78,0.0,0.0,158.2,17.48,7.76
4797,2016-02-27 21:00:00,3.52,0.1,987.78,0.0,0.0,154.4,16.46,7.7
4798,2016-02-27 22:00:00,3.34,0.08,987.88,0.0,0.0,144.6,15.78,7.32
4799,2016-02-27 23:00:00,3.34,0.08,987.98,0.0,0.0,202.6,15.04,7.04
4800,2016-02-28 00:00:00,3.32,0.16,988.56,0.0,0.0,208.2,14.84,7.34
4801,2016-02-28 01:00:00,3.1,0.2,988.08,0.0,0.0,69.8,14.84,7.54
4802,2016-02-28 02:00:00,2.92,0.22,987.9,0.0,0.0,68.6,14.78,7.48
4803,2016-02-28 03:00:00,3.22,0.14,987.72,0.0,0.0,207.2,14.92,6.82
4804,2016-02-28 04:00:00,3.16,0.1,987.58,0.0,0.0,202.4,14.6,6.58
4805,2016-02-28 05:00:00,3.22,0.08,987.44,0.0,0.0,200.8,14.76,6.6
4806,2016-02-28 06:00:00,3.42,0.02,987.68,0.0,0.0,203.0,15.48,6.3
4807,2016-02-28 07:00:00,3.3,0.0,987.7,0.0,0.0,215.4,15.64,6.72
4808,2016-02-28 08:00:00,3.18,0.0,987.66,0.0,1.0,202.8,15.56,6.3
4809,2016-02-28 09:00:00,4.28,0.08,988.2,0.0,29.0,241.0,15.7,6.62
4810,2016-02-28 10:00:00,5.46,0.1,988.42,0.0,68.2,179.0,16.0,6.48
4811,2016-02-28 11:00:00,6.6,0.08,988.76,0.0,120.8,134.2,17.26,6.38
4812,2016-02-28 12:00:00,7.38,0.06,989.0,0.0,151.2,83.4,18.5,6.82
4813,2016-02-28 13:00:00,8.34,0.08,988.88,0.0,220.0,92.2,20.1,8.46
4814,2016-02-28 14:00:00,8.74,0.12,988.34,0.0,209.0,95.0,20.74,8.54
4815,2016-02-28 15:00:00,9.14,0.12,988.1,0.0,200.4,98.2,21.16,8.78
4816,2016-02-28 16:00:00,9.36,0.1,987.76,0.0,166.6,96.2,21.46,8.98
4817,2016-02-28 17:00:00,9.2,0.06,987.32,0.0,107.0,80.0,20.6,8.52
4818,2016-02-28 18:00:00,8.88,0.04,987.08,0.0,65.8,117.6,18.42,7.62
4819,2016-02-28 19:00:00,7.8,0.02,987.02,0.0,12.4,107.0,16.82,8.02
